GPS_lng,ตำบล,ประกอบกิจการ,คนงานรวม,เลขทะเบียนเดิม,ถนน,เลขที่,คนงานชาย,จังหวัด,โทรศัพท์,หมู่,ผู้ประกอบการ,ซอย,ชื่อโรงงาน,ไปรษณีย์,คนงานหญิง,_id,อำเภอ,GPS_lat,เงินทุนรวม
100.10563,ดอนตูม,"ทำวงกบประตู,หน้าต่าง,บานประตู หน้าต่างและภาชนะบรรจุ เครื่องมือ เครื่องใช้จากไม้แปรรูป",9,จ3-34(2)-53/51นฐ,,เลขที่ -,6,นครปฐม,810166845,4,นายณัฐวัฒน์ ณรัชพงศาธรณ์,,,73130,3,1142,บางเลน,13.98666,450000
,ท่าตลาด,ทำบานประตู หน้าต่าง วงกบไม้จากไม้แปรรูป,5,จ3-34(2)-82/53นฐ,,เลขที่ 89,5,นครปฐม,02-4130247,10,นายธรรมรัตน์ เอื้อสุขนุกูล,,เลี่ยงฮั่วหลงสามพราน,73110,0,1143,สามพราน,,4500000
100.2531333,นิลเพชร,ทำวงกบกรอบประตู หน้าต่าง บานประตู หน้าต่าง เป็นต้น,15,จ3-34(2)-94/47นฐ,-,เลขที่ 9,13,นครปฐม,,9,นายเอนก กสิกวัธน,-,ธนวัฒน์,73130,2,1144,บางเลน,14.12308333,2500000
,ตลาดจินดา,บดย่อยไม้อดเพื่อใช้เป็นเชื้อเพลิง,5,จ3-34(4)-35/66นฐ,,เลขที่ 98,4,นครปฐม,093-1130636,6,นางสาวธิดารัตน์  วงษ์ชมภู,,บริษัท กรีนไฟเบอร์ซัพพลาย จำกัด,73110,1,1145,สามพราน,,7410000
,บางระกำ,ผลิตขี้เลื่อยอัดเม็ด,54,จ3-34(4)-56/58นฐ,,เลขที่ ,35,นครปฐม,,11,บริษัท ซี ที พลาสติก จำกัด,,บริษัท ซี ที พลาสติก จำกัด,10170,19,1146,บางเลน,,92000000
100.2940434,คลองโยง,ผลิตเชื้อเพลิง หรือวัสดุสำหรับทำเชื้อเพลิง จากเศษไม้ขี้เลื้อย,25,จ3-34(6)-1/55นฐ,,เลขที่ 77/45,15,นครปฐม,818359955,7,บริษัท สยามอินเตอร์ไบโอฟิวเอล จำกัด,,บริษัท สยามอินเตอร์ไบโอฟิวเอล จำกัด,73170,10,1147,พุทธมณฑล,13.86916364,21000000
,ลำพยา,ผลิต และบรรจุตะเกียบและไม้จิ้มฟันในซองพลาสติกและซองกระดาษ,50,จ3-35-2/61นฐ,-,เลขที่ 95,10,นครปฐม,,8,บริษัท สยามอุตสาหกรรมไผ่ จำกัด,-,บริษัท สยามอุตสาหกรรมไผ่ จำกัด,10100,40,1148,เมืองนครปฐม,,50000000
100.0176667,ลำพยา,ผลิตตู้ลำโพง เฟอร์นิเจอร์ และชั้นวางของจากไม้ ดอกลำโพง โดยไม่มีการล้าง ชุบ หรือเคลือบผิวชิ้นงาน โดยการใช้สารเคมี ผลิตและจำหน่ายสินค้าและอุปกรณ์เกี่ยวเนื่องที่ให้ความบันเทิง เช่น เครื่องเล่นเกมปาเป้า โต๊ะพูล และอื่น ๆ,90,จ3-36(1)-1/37นฐ,,เลขที่ 96/2,55,นครปฐม,,4,บริษัท ไมด้า-เมดดาลิสท์ เอ็นเธอร์เทนเมนท์ จำกัด,,บริษัท อินเตอร์ เอ็กซ์เพิร์ท คอนสตรัคชั่น จำกัด,73000,35,1149,เมืองนครปฐม,13.81738333,20000000
100.1264777,บางระกำ,ทำผลิตภัณฑ์จากไม้ เช่น พาเลท ลังไม้,66,จ3-36(1)-12/57นฐ,,เลขที่ 77/8,39,นครปฐม,,4,ห้างหุ้นส่วนจำกัด สรวิชญ์ รีไซเคิล แพ็คกิ้ง,,ห้างหุ้นส่วนจำกัด สรวิชญ์ รีไซเคิล แพ็คกิ้ง,73120,27,1150,นครชัยศรี,13.75348328,30000000
100.2701167,ไร่ขิง,ผลิตถังไม้สำหรับบ่มสุรา ไวน์ และสินค้าทำจากไม้ทุกประเภท,35,จ3-36(1)-2/42นฐ,เพชรเกษม,เลขที่ 17/4,20,นครปฐม,,7,บริษัท สุวรรณภูมิ คุปเปอเรท จำกัด,วัดไร่ขิง,บริษัท สุวรรณภูมิ คุปเปอเรท จำกัด,73210,15,1151,สามพราน,13.7429,75000000
,ห้วยพระ,การทำภาชนะบรรจุ เครื่องมือหรือเครื่องใช้จากไม้ และรวมถึงชิ้นส่วนของผลิตภัณฑ์ดังกล่าว,10,จ3-36(1)-4/54นฐ,,เลขที่ 55,6,นครปฐม,,8,นายนิพัฒณ์ เกษรบัว,,-,73150,4,1152,ดอนตูม,,3900000
,บ้านหลวง,แปรรูปไม้เพื่อประดิษฐ์กรรมจากไม้ เป็นพาเลท ชั้นวางของวงกบประตู,15,จ3-36(1)-4/64นฐ,,เลขที่ 45,12,นครปฐม,,4,นายสมบัติ ดอกไม้ศรีจันทร์,,นายสมบัติ ดอกไม้ศรีจันทร์,73150,3,1153,ดอนตูม,,2400000
,บางช้าง,ทำพาเลทไม้ ลังไม้ บรรจุภัรฑ์ไม้ จากไม้ยางพารา,47,จ3-36(1)-5/66นฐ,,เลขที่ 14/2,24,นครปฐม,089-9182774,10,ห้างหุ้นส่วนจำกัด บ้านไม้ยอแซฟ,,ห้างหุ้นส่วนจำกัด บ้านไม้ยอแซฟ,73110,23,1154,สามพราน,,6500000
,บางแก้ว,ทำผลิตภัณฑ์จากไม้ เช่น พาเลทไม้,12,จ3-36(1)-52/58นฐ,เพชรเกษม,เลขที่ 51/4,9,นครปฐม,,3,นางฐปนีย์ ณะปินตา,แคแถว,บริษัท จิณห์จุฑา กรุ๊ป จำกัด,73110,3,1155,นครชัยศรี,,3900000
100.0003333,วังน้ำเขียว,ทำกรอบรูปไม้,50,จ3-36(4)-1/36นฐ,มาลัยแมน,เลขที่ 6/1,30,นครปฐม,034-351701,11,บริษัท จงอี อินดัสทรี จำกัด,,บริษัท จงอี อินดัสทรี จำกัด,73140,20,1156,กำแพงแสน,13.97016667,19000000
100.2986,คลองโยง,การทำไม้กรอบรูปหรือกรอบกระจกจากไม้,8,จ3-36(4)-1/43นฐ,เลียบคลองโยง,เลขที่ 3/10,8,นครปฐม,,1,บริษัท สยามเฟรม แอนด์ โมลดิ้ง จำกัด,,บริษัท ยูจิ้น (ประเทศไทย) จำกัด,73170,0,1157,พุทธมณฑล,13.83503333,9000000
100.2374167,บัวปากท่า,ผลิตและจำหน่ายกรอบรูปทำจากไม้,47,จ3-36(4)-1/45นฐ,-,เลขที่ 90,14,นครปฐม,0-2457-4053,7,บริษัท รุ่งเรืองเฟรมและเฟอร์นิเจอร์ จำกัด,-,บริษัท รุ่งเรืองเฟรมและเฟอร์นิเจอร์ จำกัด,73130,33,1158,บางเลน,14.15741667,39500000
100.2510333,บ้านใหม่,ผลิตไม้กรอบรูป,27,จ3-36(4)-1/50นฐ,เทียนดัด-สวนผัก,เลขที่ -,22,นครปฐม,,4,บริษัท หลีเฮง (1974) จำกัด,,บริษัท หลีเฮง (1974) จำกัด,73110,5,1159,สามพราน,13.67838333,30500000
100.2374167,บัวปากท่า,ผลิตและรับจ้างทำเฟอร์นิเจอร์และผลิตภัณฑ์ที่ทำด้วยไม้ทุกชนิด,35,จ3-37-1/45นฐ,-,เลขที่ 89,25,นครปฐม,34248126,7,บริษัท เอสที เอเชีย วู๊ด จำกัด,-,บริษัท เอสที เอเชีย วู๊ด จำกัด,73130,10,1160,บางเลน,14.15713333,30000000
100.27856,ไร่ขิง,ทำเฟอร์นิเจอร์จากไม้,190,จ3-37-100/52นฐ,ไร่ขิง 26,เลขที่ 70,148,นครปฐม,02-4205999,7,บริษัท ออฟฟิเชียล อีควิปเม้นท์ แมนูแฟคเจอริ่ง จำกัด,,บริษัท ออฟฟิเชียล อีควิปเม้นท์ แมนูแฟคเจอริ่ง จำกัด,73210,42,1161,สามพราน,13.74915,118000000
100.1967375,คลองใหม่,ผลิตเครื่องเรือนจากไม้,40,จ3-37-103/56นฐ,ถนนลำเนาพัฒนา,เลขที่ 98/888,28,นครปฐม,,3,บริษัท ทานตะวัน แอนด์ พลกฤต เฟอร์นิเจอร์ อิมปอร์ต เอ็กซ์ปอร์ต จำกัด,-,บริษัท ทานตะวัน แอนด์ พลกฤต เฟอร์นิเจอร์ อิมปอร์ต เอ็กซ์ปอร์ต จำกัด,73110,12,1162,สามพราน,13.72695193,24000000
100.22509,บางช้าง,ทำเครื่องเรือนหรือเครื่องตบแต่งภายในอาคารจากไม้,9,จ3-37-115/52นฐ,,เลขที่ 8/24,9,นครปฐม,02-4290429,10,บริษัท เอี่ยมเฟอร์นิชิ่งและก่อสร้าง จำกัด,,บริษัท เอี่ยมเฟอร์นิชิ่งและก่อสร้าง จำกัด,73110,0,1163,สามพราน,13.69176,9150000
