ถนน,เลขที่,ซอย,FID,แรงม้า,เงินทุนรวม,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
พุทธสาคร,เลขที่ 188,,10740000325588,989.48,30000000,2152,3-106-3/58สค,2152,บริษัท เอเค ออยล์ ซัพพลาย จำกัด,,ทำเชื้อเพลิงทดแทนจากน้ำมันเตาปนเปื้อน,6,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,6.0
เอกชัย,เลขที่ 35/137, -,10740103125497,10,1000000,2153,3-106-31/49สค,2153,บริษัท ชัยสถิตย์ รีไซเคิล เคมีคอลส์ จำกัด,,นำน้ำมัน ตัวทำละลายและเคมีภัณฑ์ที่ใช้แล้ว มาผ่านกรรมวิธีการผลิตทางอุตสาหกรรม เพื่อนำกลับมาใช้ประโยชน์ใหม่ และเป็นเชื้อเพลิงทดแทน,13,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,2.0
 -,เลขที่ 51/6, -,10740003125506,25,3500000,2154,3-106-31/50สค,2154,ห้างหุ้นส่วนจำกัด รุ่งประเสริฐพร ออยล์,,ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นใช้แล้ว และตัวทำละลายที่ใช้แล้ว,9,74110,ท่าเสา,กระทุ่มแบน,สมุทรสาคร,2.0
-,เลขที่ 77/8,นวลทอง,10740003425526,50.74,24000000,2155,3-106-34/52สค,2155,ห้างหุ้นส่วนจำกัด โอ.ที.วา. อินดัสทรีส์ดรัม,,ซ่อมและล้างภาชนะบรรจุ ผลิตเชื้อเพลิงทดแทน ,40,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,9.0
พระรามที่ 2,เลขที่ 88,-,10740003425542,560,0,2156,3-106-34/54สค,2156,บริษัท เออีซี แพ็ค (ไทยแลนด์) จำกัด,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย บดย่อยเศษพลาสติก,0,74000,บางโทรัด,เมืองสมุทรสาคร,สมุทรสาคร,10.0
ชลประทาน-เลียบคลองคันพนัง,เลขที่ 139/5, -,10740103525480,83,4400000,2157,3-106-35/48สค,2157,พรมงคล,,นำน้ำมันใช้แล้วและตัวทำละลายใช้แล้ว มาผ่านกรรมวิธีทางอุตสาหกรรม เพื่อนำกลับมาใช้เป็นเชื้อเพลิงทดแทน ซ่อมและล้างถังบรรจุสารเคมีที่ใช้แล้ว,10,74120,สวนส้ม,บ้านแพ้ว,สมุทรสาคร,5.0
เศรษฐกิจ 1,เลขที่ 555/7,วิรุณราษฎร์,10740003525549,83.3,36500000,2158,3-106-35/54สค,2158,บริษัท ไทย สิงห์ ทอง จำกัด,,หลอมหล่อเศษโลหะที่ไม่เป็นของเสียอันตราย เช่น สังกะสี อลูมิเนียม,15,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,2.0
-,เลขที่ 9/6,-,10740103625579,43.07,10000000,2159,3-106-36/57สค,2159,บริษัท พีพีที ไบโอเทรด จำกัด,,สกัดน้ำมันพืชใช้แล้วเพื่อทำไบโอดีเซล,7,74000,ชัยมงคล,เมืองสมุทรสาคร,สมุทรสาคร,1.0
-,เลขที่ 19/75,-,10740003825600,60,6430000,2160,3-106-38/60สค,2160,บริษัท เอกชัย เจริญทรัพย์ จำกัด,08 6551 5431,ผลิตผงอลูมินาไฮเดรต,4,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,9.0
-,เลขที่ 64/2,-,10740300425468,884.61,5000000,2161,3-106-4/46สค,2161,บริษัท ฮ้อบราเดอร์ส อินเตอร์เนชั่นแนล จำกัด,,ผลิตน้ำมันผสมสีทาบ้าน น้ำมันทาแบบ น้ำมันเลี้ยงโซ่ และน้ำมันหยอดทิ้งเอนกประสงค์จากน้ำมันใช้แล้ว ผลิตเชิ้อเพลิงทดแทน ล้างถังบรรจุภัณฑ์โดยใช้ตัวทำลาย คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย กลั่นน้ำมันหล่อลื่นใช้แล้ว เก็บรวบรวมแบตเตอรี่โดยไม่มีการแปรสภาพ,10,74000,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,3.0
เลียบคลองสี่วาพาสวัสดิ์,เลขที่ 25/10,โรงงานทวีพร,10740300425476,15,7700000,2162,3-106-4/47สค,2162,ห้างหุ้นส่วนจำกัด เอส.ซี.ออยล์ กรุ๊ป แอนด์ เซอร์วิส,,ผลิตน้ำมันเชื้อเพลิงทดแทนจากน้ำมันใช้แล้ว,6,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,3.0
พระรามที่ 2,เลขที่ 138, -,10740004025499,16,1500000,2163,3-106-40/49สค,2163,บริษัท อังประภาสตีล จำกัด,,ผลิตน้ำมันผสมยาง (PUBBER OIL) และน้ำมันหยอดทิ้งจากน้ำมันหล่อลื่นที่ใช้แล้ว,5,74000,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,5.0
-,เลขที่ 340/2,-,10740004025572,143.5,30300000,2164,3-106-40/57สค,2164,บริษัท ฟูจิ รีไซเคิล ดรัม จำกัด,,ซ่อมและล้างบรรจุภัณฑ์ด้วยตัวทำละลาย ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นที่ใช้แล้ว และตัวทำละลายที่ใช้แล้ว,8,74110,ท่าไม้,กระทุ่มแบน,สมุทรสาคร,4.0
สายสมุทรสงคราม-สมุทรสาคร,เลขที่ โฉนดที่ดินเลขที่ 3590,-,10740004125471,74,3500000,2165,3-106-41/47สค,2165,นายประจวบ ทองเพ็ง,-,ปรับปรุงน้ำมันหล่อลื่นใช้แล้วเพื่อใช้ในงานอุตสาหกรรม,6,74000,กาหลง,เมืองสมุทรสาคร,สมุทรสาคร,2.0
-,เลขที่ 21/6,-,10740004125604,70,54000000,2166,3-106-41/60สค,2166,บริษัท ทริปเปิล พี เทอร์มินอล จำกัด,,ปรับปรุงคุณภาพผลิตภัณฑ์ปิโตรเลียมที่ปนเปื้อน น้ำมันเตาที่ปนเปื้อน น้ำมันหล่อลื่นที่ใช้แล้ว ตัวทำละลายอินทรีย์ที่ใช้แล้ว และกากตะกอนน้ำมันจากเรือเดินสมุทร รวมทั้งของเสียจากการสำรวจปิโตรเลียม และของเสียที่เกิดจากการทำความสะอาดแทงค์ฟาร์ม ทั้งทางบก และทางทะเล เพื่อมาผลิตเป็นเชื้อเพลิงผสม,8,74000,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,7.0
