เงินทุนรวม,ประกอบกิจการ,อำเภอ,ถนน,ซอย,FID,คนงาน,ลำดับ,ไปรษณีย์,จังหวัด,หมู่,เลขที่,แรงม้า,โทรศัพท์,ตำบล,ผู้ประกอบการ,_id,เลขทะเบียนเดิม,ชื่อโรงงาน
0,รีไซเคิลน้ำมันหล่อลื่นใช้แล้ว น้ำมันเตาปนเปื้อน และยางหรือพลาสติกใช้แล้ว,โพธาราม,เพชรเกษม,,82260000125527,16,1954,70120,ราชบุรี,4,เลขที่ 155/42,96.5,,เจ็ดเสมียน,บริษัท โปรเกรส อินเตอร์เคม (ประเทศไทย) จำกัด,1954,น.106-1/2552-นรบ.,บริษัท โปรเกรส อินเตอร์เคม (ประเทศไทย) จำกัด
1690000000,ปรับคุณภาพของเสียรวม,ท่าม่วง,แสงชูโต,,10710300125392,40,1955,71130,กาญจนบุรี,6,เลขที่ 99,8040.85,(034)561440,วังศาลา,บริษัท สยามคราฟท์อุตสาหกรรม จำกัด,1955,3-101-1/39กจ,บริษัท สยามคราฟท์ อุตสาหกรรม จำกัด
370000000,โรงงานปรับคุณภาพของเสียรวม,ท่ามะกา,,,10710300125400,8,1956,71130,กาญจนบุรี,9,เลขที่ 99,120,561188,ตะคร้ำเอน,บริษัท น้ำตาลรางกระต่าย จำกัด,1956,3-101-1/40กจ,บริษัท น้ำตาลรางกระต่าย จำกัด
18000000,"บำบัดน้ำเสียรวม ปริมาณบำบัดสูงสุด 2,000 ลูกบาศก์เมตรต่อวัน",ท่ามะกา,-,-,10710100125469,14,1957,71130,กาญจนบุรี,7,เลขที่ ,100,034-542634-7,แสนตอ,บริษัท แวนด้า แฟคทอรี่ จำกัด,1957,3-101-1/46กจ,บริษัท แวนด้า แฟคทอรี่ จำกัด
13000000,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น เศษทองแดง เศษอลูมิเนียม เศษเหล็ก เศษพลาสติก ปลอกสายไฟ และหลอมโลหะมีค่าจากตะกรันหรือตะกอนทองแดง แผ่นพีซีบี เป็นต้น,พนมทวน,,,10710010225607,33,1958,71170,กาญจนบุรี,18,เลขที่ 8,1029,,รางหวาย,บริษัท ลี ฟุง รีไซเคิล จำกัด,1958,3-105-102/60กจ,บริษัท ลี ฟุง รีไซเคิล จำกัด
600000,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,ท่ามะกา,-,-,10710005025533,7,1959,71130,กาญจนบุรี,1,เลขที่ 52/3,18,089 8068284,หนองลาน,นายยุทธนา เมืองเสือ,1959,3-105-50/53กจ,นายยุทธนา เมืองเสือ
7500000,ฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,ท่าม่วง,-,-,10710005325479,2,1960,71110,กาญจนบุรี,8,เลขที่ ,450,01-8585676,บ้านใหม่,ห้างหุ้นส่วนจำกัด โชคประมวลบริการ,1960,3-105-53/47กจ,ห้างหุ้นส่วนจำกัด โชคประมวลบริการ
1650000,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,ท่าม่วง,แสงชูโต (สายเก่า),-,10710005625597,7,1961,71130,กาญจนบุรี,2,เลขที่ 111/1,48.5,,วังศาลา,ห้างหุ้นส่วนจำกัด ดับบลิวเจ อินดัสเทรียล,1961,3-105-56/59กจ,ห้างหุ้นส่วนจำกัด ดับบลิวเจ อินดัสเทรียล
2750000,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,ท่าม่วง,,,10710007725601,12,1962,71110,กาญจนบุรี,8,เลขที่ 4,62.91,08 8906 4493,พังตรุ,ห้างหุ้นส่วนจำกัด อิฐทรัพย์บวร,1962,3-105-77/60กจ,ห้างหุ้นส่วนจำกัด อิฐทรัพย์บวร
29000000,ทำน้ำมันเชื้อเพลิงทดแทนจากยางรถยนต์ และพลาสติกใช้แล้ว,ด่านมะขามเตี้ย,-,-,10710001325598,50,1963,10240,กาญจนบุรี,6,เลขที่ -,1759.05,,กลอนโด,บริษัท ไบโอเทค อินดัสทรีส์ จำกัด,1963,3-106-13/59กจ,บริษัท ไบโอเทค อินดัสทรีส์ จำกัด
31200000,ทำน้ำมันเชื้อเพลิงทดแทนและน้ำมันเอนกประสงค์จากน้ำมันหล่อลื่นที่ใช้แล้ว โดยผ่านกรรมวิธีทางอุตสาหกรรม,ท่าม่วง,-,-,10710001825530,8,1964,71110,กาญจนบุรี,11,เลขที่ 259/2,415,,หนองขาว,บริษัท กาญจนกุล (1995) จำกัด,1964,3-106-18/53กจ,บริษัท กาญจนกุล (1995) จำกัด
9000000,ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นที่ใช้แล้วและตัวทำละลายที่ใช้แล้ว ทำเชื้อเพลิงผสม (Blending) จากเศษผ้าปนเปื้อนน้ำมัน วัสดุดูดซับ กากตะกอนน้ำมัน กากสี ซ่อมและล้างบรรจุภัณฑ์ด้วยตัวทำละลาย บดย่อยชิ้นส่วนอิเล็กทรอนิกส์ บดย่อยเศษและตะกรันโลหะ คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,ห้วยกระเจา,-,-,10710000225542,12,1965,71170,กาญจนบุรี,6,เลขที่ โฉนดที่ดิน 10553,79,,วังไผ่,บริษัท เทพพัฒนา เวสท์ แอนด์ เซอร์วิส จำกัด,1965,3-106-2/54กจ,บริษัท เทพพัฒนา เวสท์ แอนด์ เซอร์วิส จำกัด
55080000,ทำน้ำมันเชื้อเพลิงทดแทนจากยางรถยนต์และพลาสติกที่ใช้แล้ว,เลาขวัญ,-,-,10710002225565,20,1966,71210,กาญจนบุรี,7,เลขที่ 88/8,2504,,เลาขวัญ,บริษัท เอสวี ปิโตรเลียม กรุ๊ป จำกัด ,1966,3-106-22/56กจ,บริษัท เอสวี ปิโตรเลียม กรุ๊ป จำกัด
5500000,ทำเชื้อเพลิงทดแทนจากน้ำมันพืชที่ใช้แล้ว,เลาขวัญ,-,-,10710003925577,4,1967,71210,กาญจนบุรี,10,เลขที่ 33/2,11.9,,หนองโสน,บริษัท ตันบริภัณฑ์ จำกัด,1967,3-106-39/57กจ,บริษัท ตันบริภัณฑ์ จำกัด
