ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
พระราม 2,เลขที่ 111,-,754.5,40000000,2213,25,3-106-3/53สส,2214,บริษัท สยาม เซ็นทรัล กล๊าส จำกัด,บดย่อยแก้ว,034 772053,75110,แพรกหนามแดง,อัมพวา,สมุทรสงคราม,6
พระราม 2,เลขที่ 39/1,-,590,9500000,2214,15,3-106-3/57สส,2215,บริษัท สมานทองพาณิชย์ จำกัด,บดย่อยชิ้นส่วนอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์,,75110,แพรกหนามแดง,อัมพวา,สมุทรสงคราม,6
-,เลขที่ โฉนดที่ดินเลขที่ 31697,,258,24000000,2215,17,3-105-49/61พบ,2216,บริษัท ซีเอ็มพี กรีน เทคโนโลยี จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,76140,หนองชุมพลเหนือ,เขาย้อย,เพชรบุรี,6
-,เลขที่ โฉนดที่ดินเลขที่ 16667,-,258,35000000,2216,20,3-105-50/61พบ,2217,บริษัท ซีเอ็มพี กรีน เทคโนโลยี จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,76140,หนองชุมพลเหนือ,เขาย้อย,เพชรบุรี,6
-,เลขที่ 199,-,0,7400000,2217,7,3-105-7/58พบ,2218,นายสุทธิพันธ์ หวานใจ,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,08 6328 5565,76130,ท่าคอย,ท่ายาง,เพชรบุรี,1
-,เลขที่ 118,-,195,6700000,2218,12,3-105-78/61พบ,2219,บริษัท ไทย อินเทอร์สตีล กรุ๊ป จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,08 4638 8388,76140,หนองชุมพล,เขาย้อย,เพชรบุรี,4
,เลขที่ 81,  -,315.81,31300000,2219,9,3-106-1/46พบ,2220,บริษัท ไทย ซี ซิง จำกัด,กลั่นทินเนอร์หรือตัวทำละลายที่ใช้งานแล้ว เพื่อนำกลับมาใช้ประโยชน์ใหม่,,76140,หนองชุมพลเหนือ,เขาย้อย,เพชรบุรี,6
-,เลขที่ 140,-,720.5,38050000,2220,35,3-106-11/60พบ,2221,บริษัท เอนเนอร์จี รีพับบลิค จำกัด,ผลิตเชื้อเพลิงทดแทนจากสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,10310,เขาใหญ่,ชะอำ,เพชรบุรี,4
เพชรเกษม,เลขที่ โฉนดที่ดินเลขที่ 24503,วัดดอนทราย-เขาพระ,970,50000000,2221,38,3-106-17/51พบ,2222,ห้างหุ้นส่วนจำกัด เกษมศักดิ์,ทำเชื้อเพลิงทดแทนจากยางและพลาสติกที่ใช้แล้ว,032 439022-5,76140,ทับคาง,เขาย้อย,เพชรบุรี,1
ชัดหลังเต่า,เลขที่ 60,-,3970.5,19500000,2222,12,3-106-18/58พบ,2223,บริษัท หวิน จี (ประเทศไทย) จำกัด,ผลิตซิงค์ซัลเฟต ตะกอนทองแดง ตะกอนดีบุก และแคลเซียมไนเตรด จากสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,0 3279 6280,76140,หนองชุมพล,เขาย้อย,เพชรบุรี,7
-,เลขที่ น.ส.3ก เลขที่ 513,-,1920,22000000,2223,20,3-106-30/57พบ,2224,บริษัท เปรมอนันต์ ปิโตเลียม จำกัด,กลั่นน้ำมันจากยางรถยนต์เก่า,,76130,ท่าแลง,ท่ายาง,เพชรบุรี,7
-,เลขที่ 60,ชัฎหลังเต่า,867,8950000,2224,12,3-106-45/52พบ,2225,บริษัท หวินจี (ประเทศไทย) จำกัด,สกัดแยกโลหะมีค่า เช่น ทองแดง เงิน ดีบุก จากแผงวงจรและชิ้นส่วนอุปกรณ์อิเล็กทรอนิกส์ บดย่อยชิ้นส่วนอุปกรณ์อิเล็กทรอนิกส์และอบกากตะกอนที่มีโลหะมีค่าจากโรงงานชุบโลหะและโรงงานเกี่ยวกับอิเล็กทรอนิกส์ เช่น โครเมียม นิเกิล ทองแดง,081 8480092,76140,หนองชุมพล,เขาย้อย,เพชรบุรี,7
ประมงเจริญ,เลขที่ 94,-,60,1850000,2225,20,จ3-105-233/51พบ,2226,AP เจริญการค้า,คัดแยกเศษวัสดุ เช่น กระดาษ พลาสติกและเศษโลหะ,032-481766,76110,บ้านแหลม,บ้านแหลม,เพชรบุรี,8
รพช.หนองชุมพล-อู่ตะเภา,เลขที่ 60,ชีฎหลังเต่า,133,14200000,2226,12,จ3-105-239/51พบ,2227,บริษัท หวิน จี (ประเทศไทย) จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เฉพาะโลหะ อโลหะ และแผงวงจร,032-282530,76140,หนองชุมพล,เขาย้อย,เพชรบุรี,7
-,เลขที่ -,-,30,1400000,2227,5,จ3-105-3/50พบ,2228,บริษัท บราสเทค จำกัด,"คัดแยกสิ่งปฏิกูลที่ไม่ใช้แล้วที่ไม่อันตรายจากโรงงานอุตสาหกรรม,อัดเศษโลหะ",-,76140,ห้วยท่าช้าง,เขาย้อย,เพชรบุรี,4
เพชรเกษม,เลขที่ 212,-,339.5,18054000,2228,4,3-101-1/36ปข,2229,บริษัท ทิปโก้ ไพน์แอปเปิ้ล จำกัด,"ปรับคุณภาพน้ำเสีย ได้วันละ 3,000 ลูกบาศก์เมตร ",32811224,77000,อ่าวน้อย,เมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์,16
