ถนน,เลขที่,ซอย,FID,แรงม้า,เงินทุนรวม,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
,"เลขที่ โฉนดที่ดินเลขที่ 17382,17381,2524",,10270100000000,2626.6,15400000,1743,3-106-18/62สก,1743,บริษัท เจียงเส็ง กรุ๊ป จำกัด,,นำเศษยางมาผ่านกรรมวิธี บดย่อยเพื่อนำกลับมาใช้ประโยชน์เป็นเชื้อเพลิงทดแทน,60,10220,ศาลาลำดวน,เมืองสระแก้ว,สระแก้ว,7
,เลขที่ 55,,10270100000000,410,11100000,1744,3-106-24/62สก,1744,บริษัท ฟาเธอร์เอ็นเนอร์จี จำกัด,,นำผลิตภัณฑ์จากอุตสาหกรรมที่ไม่ใช้แล้วที่ไม่เป็นอันตราย จำพวกเศษยางมาบดย่อย,12,27000,ศาลาลำดวน,เมืองสระแก้ว,สระแก้ว,2
-,เลขที่ 234/1,-,10270000000000,124,47000000,1745,3-106-30/47สก,1745,บริษัท โปรเฟสชั่นแนล เวสต์ เทคโนโลยี (1999) จำกัด (มหาชน),,ผลิตเชื้อเพลิงผสมจากน้ำมันใช้แล้ว สารละลายใช้แล้ว เป็นต้น เพื่อใช้เป็นเชื้อเพลิงทดแทน,15,27160,โนนหมากเค็ง,วัฒนานคร,สระแก้ว,4
-,เลขที่ 234/2,-,10270000000000,56,27000000,1746,3-106-31/47สก,1746,บริษัท โปรเฟสชั่นแนล เวสต์ เทคโนโลยี (1999) จำกัด (มหาชน),037-243118-22,ซ่อมและล้างถังเคมีด้วยตัวทำละลาย,7,27160,โนนหมากเค็ง,วัฒนานคร,สระแก้ว,4
,เลขที่ 159,,10270000000000,168,5500000,1747,3-106-6/57สก,1747,บริษัท กรีนเอ็นไวรอนเม้นท์ แลนด์ฟิล จำกัด,,ทำเชื้อเพลิงทดแทน ทำเชื้อเพลิงผสม ซ่อมและล้างบรรจุภัณฑ์ ทำสีกันสนิมเกรดบี ทำสารปรับปรุงดิน ทำวัสดุภัณฑ์ในการก่อสร้าง ทำน้ำยาล้างพื้น/ล้างรถ,10,27000,สระขวัญ,เมืองสระแก้ว,สระแก้ว,17
บ้านคลองช้าง-แก่งสีเสียด,เลขที่ -,-,20270000000000,29,910000,1748,จ3-105-113/52สก,1748,บริษัท จั่นหยง เม็ททอล จำกัด,081-9828499,คัดแยกสิ่งปฏิกูล หรือวัสดุที่ไม่ใช้แล้ว ที่ไม่อันตราย,7,27000,สระขวัญ,เมืองสระแก้ว,สระแก้ว,4
สระแก้ว-เขาหินซ้อน,เลขที่ -,-,20270100000000,29,6500000,1749,จ3-105-84/52สก,1749,บริษัท ตันเจริญพาณิชย์ แอนด์ เวสท์ จำกัด,,คักแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่อันตราย,7,27000,สระขวัญ,เมืองสระแก้ว,สระแก้ว,7
ราชสีมา-โชคชัย,เลขที่  , ,10300300000000,80,24524920,1750,3-101-1/37นม,1750,บริษัท สุรนารี ทรีเมนท์ จำกัด,212111,"บำบัดน้ำเสียรวม ได้ 2,000 ลูกบาศก์เมตร/วัน",12,30000,หนองระเวียง,เมืองนครราชสีมา,นครราชสีมา,6
มิตรภาพ,เลขที่ ,,10300200000000,95.6,38100000,1751,3-101-3/57นม,1751,บริษัท พี.ซี.เอส.เอสเตท จำกัด,,"บำบัดน้ำเสียรวม ปริมาณ 1,000 ลูกบาศก์เมตรต่อวัน",2,30280,โคกกรวด,เมืองนครราชสีมา,นครราชสีมา,
มิตรภาพ,เลขที่ 99,,10300100000000,95,6100000,1752,3-105-118/60นม,1752,บริษัท ณรงค์โลหะกิจ 1995 จำกัด,0 4424 9706,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,6,30170,มะเกลือใหม่,สูงเนิน,นครราชสีมา,11
 -,เลขที่ 86, -,10300000000000,20,2595000,1753,3-105-125/48นม,1753,บริษัท ดำรงโชค จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),11,30130,หนองสาหร่าย,ปากช่อง,นครราชสีมา,11
,เลขที่ โฉนดที่ดินเลขที่ 182436,,10300100000000,50,27000000,1754,3-105-16/62นม,1754,บริษัท ตงซื้อ คอมพานี (ไทยแลนด์) จำกัด,081-7041466,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,10,30000,หนองระเวียง,เมืองนครราชสีมา,นครราชสีมา,6
-,เลขที่ 83,-,10300000000000,86,14500000,1755,3-105-19/56นม,1755,บริษัท ส.พลาสติก อยุธยา จำกัด,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,10,30190,ท่าอ่าง,โชคชัย,นครราชสีมา,10
ขามทะเลสอ-หนองสรวง,เลขที่ -,-,10300000000000,40,234000,1756,3-105-25/53นม,1756,โชคเงินทอง,044 305038,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,7,30280,โคกกรวด,เมืองนครราชสีมา,นครราชสีมา,12
-,เลขที่ 72,-,10300000000000,80,14000000,1757,3-105-27/59นม,1757,บริษัท ไทยเอเซีย 14001 จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,12,13210,มะเกลือใหม่,สูงเนิน,นครราชสีมา,12
,เลขที่ โฉนดที่ดินเลขที่ 39007,,10300000000000,10,1400000,1758,3-105-28/59นม,1758,ห้างหุ้นส่วนจำกัด เอ็น เอ็น เค 98,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,6,30140,หนองหญ้าขาว,สีคิ้ว,นครราชสีมา,9
