ชั่วโมงการทำงาน,ADM0_PCODE,ADM0_EN,_id,REGION4,ปี,ผู้มีงานทำ,เพศ,ไตรมาส,ADM0_TH,ADM1_TH
 40 - 49 ชั่วโมง,TH,Thailand,3062,ภาคตะวันออกเฉียงเหนือ,2568,80866.42,       หญิง                        ,2,ประเทศไทย,บุรีรัมย์
 40 - 49 ชั่วโมง,TH,Thailand,3063,ภาคตะวันออกเฉียงเหนือ,2568,78630.27,       หญิง                        ,2,ประเทศไทย,สุรินทร์
 40 - 49 ชั่วโมง,TH,Thailand,3064,ภาคตะวันออกเฉียงเหนือ,2568,101030.99,       หญิง                        ,2,ประเทศไทย,ศรีสะเกษ
 40 - 49 ชั่วโมง,TH,Thailand,3065,ภาคตะวันออกเฉียงเหนือ,2568,176682.82,       หญิง                        ,2,ประเทศไทย,อุบลราชธานี
 40 - 49 ชั่วโมง,TH,Thailand,3066,ภาคตะวันออกเฉียงเหนือ,2568,52087.87,       หญิง                        ,2,ประเทศไทย,ยโสธร
 40 - 49 ชั่วโมง,TH,Thailand,3067,ภาคตะวันออกเฉียงเหนือ,2568,177251.65,       หญิง                        ,2,ประเทศไทย,ชัยภูมิ
 40 - 49 ชั่วโมง,TH,Thailand,3068,ภาคตะวันออกเฉียงเหนือ,2568,24474.94,       หญิง                        ,2,ประเทศไทย,อำนาจเจริญ
 40 - 49 ชั่วโมง,TH,Thailand,3069,ภาคตะวันออกเฉียงเหนือ,2568,26720.55,       หญิง                        ,2,ประเทศไทย,บึงกาฬ
 40 - 49 ชั่วโมง,TH,Thailand,3070,ภาคตะวันออกเฉียงเหนือ,2568,35342.07,       หญิง                        ,2,ประเทศไทย,หนองบัวลำภู
 40 - 49 ชั่วโมง,TH,Thailand,3071,ภาคตะวันออกเฉียงเหนือ,2568,208272.17,       หญิง                        ,2,ประเทศไทย,ขอนแก่น
 40 - 49 ชั่วโมง,TH,Thailand,3072,ภาคตะวันออกเฉียงเหนือ,2568,166621.73,       หญิง                        ,2,ประเทศไทย,อุดรธานี
 40 - 49 ชั่วโมง,TH,Thailand,3073,ภาคตะวันออกเฉียงเหนือ,2568,75531.95,       หญิง                        ,2,ประเทศไทย,เลย
 40 - 49 ชั่วโมง,TH,Thailand,3074,ภาคตะวันออกเฉียงเหนือ,2568,50823.08,       หญิง                        ,2,ประเทศไทย,หนองคาย
 40 - 49 ชั่วโมง,TH,Thailand,3075,ภาคตะวันออกเฉียงเหนือ,2568,80470.08,       หญิง                        ,2,ประเทศไทย,มหาสารคาม
 40 - 49 ชั่วโมง,TH,Thailand,3076,ภาคตะวันออกเฉียงเหนือ,2568,75218.29,       หญิง                        ,2,ประเทศไทย,ร้อยเอ็ด
 40 - 49 ชั่วโมง,TH,Thailand,3077,ภาคตะวันออกเฉียงเหนือ,2568,59634.85,       หญิง                        ,2,ประเทศไทย,กาฬสินธุ์
 40 - 49 ชั่วโมง,TH,Thailand,3078,ภาคตะวันออกเฉียงเหนือ,2568,94519.28,       หญิง                        ,2,ประเทศไทย,สกลนคร
 40 - 49 ชั่วโมง,TH,Thailand,3079,ภาคตะวันออกเฉียงเหนือ,2568,18797.4,       หญิง                        ,2,ประเทศไทย,นครพนม
 40 - 49 ชั่วโมง,TH,Thailand,3080,ภาคตะวันออกเฉียงเหนือ,2568,43750.54,       หญิง                        ,2,ประเทศไทย,มุกดาหาร
35 - 39 ชั่วโมง,TH,Thailand,3081,ภาคตะวันออกเฉียงเหนือ,2568,124119.53,       ชาย                         ,2,ประเทศไทย,นครราชสีมา
35 - 39 ชั่วโมง,TH,Thailand,3082,ภาคตะวันออกเฉียงเหนือ,2568,64719.78,       ชาย                         ,2,ประเทศไทย,บุรีรัมย์
35 - 39 ชั่วโมง,TH,Thailand,3083,ภาคตะวันออกเฉียงเหนือ,2568,37821.26,       ชาย                         ,2,ประเทศไทย,สุรินทร์
35 - 39 ชั่วโมง,TH,Thailand,3084,ภาคตะวันออกเฉียงเหนือ,2568,58283.97,       ชาย                         ,2,ประเทศไทย,ศรีสะเกษ
35 - 39 ชั่วโมง,TH,Thailand,3085,ภาคตะวันออกเฉียงเหนือ,2568,89023.13,       ชาย                         ,2,ประเทศไทย,อุบลราชธานี
35 - 39 ชั่วโมง,TH,Thailand,3086,ภาคตะวันออกเฉียงเหนือ,2568,33436.83,       ชาย                         ,2,ประเทศไทย,ยโสธร
35 - 39 ชั่วโมง,TH,Thailand,3087,ภาคตะวันออกเฉียงเหนือ,2568,6297.18,       ชาย                         ,2,ประเทศไทย,ชัยภูมิ
35 - 39 ชั่วโมง,TH,Thailand,3088,ภาคตะวันออกเฉียงเหนือ,2568,12815.59,       ชาย                         ,2,ประเทศไทย,อำนาจเจริญ
35 - 39 ชั่วโมง,TH,Thailand,3089,ภาคตะวันออกเฉียงเหนือ,2568,30151.61,       ชาย                         ,2,ประเทศไทย,บึงกาฬ
35 - 39 ชั่วโมง,TH,Thailand,3090,ภาคตะวันออกเฉียงเหนือ,2568,30230.55,       ชาย                         ,2,ประเทศไทย,หนองบัวลำภู
35 - 39 ชั่วโมง,TH,Thailand,3091,ภาคตะวันออกเฉียงเหนือ,2568,87200.92,       ชาย                         ,2,ประเทศไทย,ขอนแก่น
35 - 39 ชั่วโมง,TH,Thailand,3092,ภาคตะวันออกเฉียงเหนือ,2568,33808.71,       ชาย                         ,2,ประเทศไทย,อุดรธานี
35 - 39 ชั่วโมง,TH,Thailand,3093,ภาคตะวันออกเฉียงเหนือ,2568,17445.91,       ชาย                         ,2,ประเทศไทย,เลย
35 - 39 ชั่วโมง,TH,Thailand,3094,ภาคตะวันออกเฉียงเหนือ,2568,27368.78,       ชาย                         ,2,ประเทศไทย,หนองคาย
35 - 39 ชั่วโมง,TH,Thailand,3095,ภาคตะวันออกเฉียงเหนือ,2568,41289.1,       ชาย                         ,2,ประเทศไทย,มหาสารคาม
35 - 39 ชั่วโมง,TH,Thailand,3096,ภาคตะวันออกเฉียงเหนือ,2568,36126.78,       ชาย                         ,2,ประเทศไทย,ร้อยเอ็ด
35 - 39 ชั่วโมง,TH,Thailand,3097,ภาคตะวันออกเฉียงเหนือ,2568,41122.54,       ชาย                         ,2,ประเทศไทย,กาฬสินธุ์
35 - 39 ชั่วโมง,TH,Thailand,3098,ภาคตะวันออกเฉียงเหนือ,2568,58466.78,       ชาย                         ,2,ประเทศไทย,สกลนคร
35 - 39 ชั่วโมง,TH,Thailand,3099,ภาคตะวันออกเฉียงเหนือ,2568,23041.51,       ชาย                         ,2,ประเทศไทย,นครพนม
