ถนน,เลขที่,ซอย,FID,แรงม้า,เงินทุนรวม,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
,กลึง เชื่อม เจาะ ไส และปั๊มโลหะทั่วไป,2.0,10100900425386,732.5,9650000,7148,3-64(13)-4/38,7148,6413300438.0,,นางสาวยุพเรศ จินดากิตติกุล,20,กรุงเทพมหานคร,บางกระดี่,แสมดำ,บางขุนเทียน,79/41
-,กลึงเจาะ คว้าน กัด ไส เจียนหรือเชื่อมโลหะทั่วไป,9.0,91020000425536,79.8,21962181,7149,ข3-64(6)-4/53,7149,ข06406300453,,บริษัท มัลติพลายส์ ออโต้ เวิร์ค จำกัด,20,กรุงเทพมหานคร,สุวินทวงศ์,ลำผักชี,หนองจอก,3/312
,ทำวงกบ ประตู หน้าต่างไม้ เครื่องใช้แกะสลักไม้ และเครื่องเรือนจากไม้,11.0,100001325354,147.75,800000,7150,ศ3-34(2)-13/35,7150,ศ03402301335,,เล่าง่วนเฮง,9,กรุงเทพมหานคร,รามอินทรา,คันนายาว,คันนายาว,504498500502.0
,ผลิตหุ่นโชว์จากไฟเบอร์กลาส,8.0,10100600125450,21.3,450000,7151,3-32(2)-1/45,7151,3202300145.0,0 2737 3460-4,บริษัท ซี.เอ.โมเดล บูติก จำกัด,60,กรุงเทพมหานคร,ฉลองกรุง,ลำปลาทิว,ลาดกระบัง,70.0
,รับจ้างชุบสี พ่นสี,4.0,82030200125498,1186.1,0,7152,น.64(10)-1/2549-นนล.,7152,น06410300149,,บริษัท ควอลิตี้ โคท จำกัด,180,กรุงเทพมหานคร,ฉลองกรุง,ลำปลาทิว,ลาดกระบัง,281 นิคมอุตสาหกรรมลาดกระบัง
ชัยเกียรติ 2,ทำเครื่องเรือนจากไม้,6.0,100001225398,15.5,250000,7153,ศ3-37-12/39,7153,ศ03700301239,5893309.0,นายประวิตร อมรเลิศรัตนธาดา,6,กรุงเทพมหานคร,งามวงศ์วาน,ทุ่งสองห้อง,หลักสี่,210/39
เทียนทะเล 26 แยก 6-1,ผลิตภาชนะบรรจุภัณฑ์จากโลหะ,,91100101325528,135,10000000,7154,ข3-64(1)-13/52,7154,ข06401301352,,พิเชฐโลหะการ,30,กรุงเทพมหานคร,บางขุนเทียน-ชายทะเล,ท่าข้าม,บางขุนเทียน,701703.0
เทียนทะเล 26 แยก 6-1,รับจ้างขัดโลหะ,,91100001325479,29,0,7155,ข3-64(10)-13/47,7155,ข06410301347,02-897-4171,บริษัท ซี.พี.ซี.เคมีคัล จำกัด,0,กรุงเทพมหานคร,บางขุนเทียน-ชายทะเล,ท่าข้าม,บางขุนเทียน,135137.0
ลาดพร้าว 87 (จันทราสุข),ทำเครื่องเรือนหรือเครื่องตบแต่งภายในอาคารจากไม้,,10100010325542,19.67,18000000,7156,3-37-103/54,7156,3700310354.0,02-5305700,บริษัท วันดี เดคคอร์ จำกัด,16,กรุงเทพมหานคร,ลาดพร้าว,วังทองหลาง,วังทองหลาง,340/57
เทียนทะเล 30,คัดแยกขนาดหรือคุณภาพ บรรจุผลิตผลทางการเกษตรและเก็บรักษา,-,10100000925509,52,13200000,7157,3-2(9)-9/50,7157,209300950.0,-,นางกุลทรัพย์ มุสิสิริวัฒน์,35,กรุงเทพมหานคร,บางขุนเทียน ชายทะเล,ท่าข้าม,บางขุนเทียน,69/1
,"ซ่อม, เคาะพ่นสีรถยนต์ และดัดแปลงต่อเติมตัวถังรถยนต์, รถบร",12.0,10100700425271,71.25,2850000,7158,3-95(1)-4/27,7158,9501300427.0,,บริษัท นวฤกษ์ จำกัด,14,กรุงเทพมหานคร,บางนา-ตราด,บางนา,บางนา,871/12
สุขุมวิท 103,ทำกล่องใส่เครื่องประดับ เครื่องเรือนเครื่องใช้ในบ้าน และวงกบประตู-หน้าต่างจากไม้,,100001325339,48.86,1500000,7159,ศ3-36(1)-13/33,7159,ศ03601301333,,บริษัท ยงพิพัฒน์ จำกัด,20,กรุงเทพมหานคร,สุขุมวิท,บางนา*,พระโขนง,979/87-88
,ทำซีอิ้ว,6.0,10100000125274,5,492000,7160,3-13(2)-1/27,7160,1302300127.0,,ดีเลิศพานิช,7,กรุงเทพมหานคร,บางขุนเทียน,แสมดำ,บางขุนเทียน,141/9
จรัญสนิทวงศ์23,ชุบโลหะด้วยทอง,,10100201025513,9.74,25000,7161,3-64(10)-10/51,7161,6410301051.0,02-8667164,ร้านชุบ ช.จิราพรรณ,7,กรุงเทพมหานคร,จรัญสนิทวงศ์,บางขุนศรี,บางกอกน้อย,69/127
จอมสมบูรณ์,ทำลูกชิ้นปลาและหมู,,10100000425559,52.64,3200000,7162,3-6(3)-4/55,7162,603300455.0,02-236-2551,นายสิงห์ เบญจปัญญานุกุล,8,กรุงเทพมหานคร,สี่พระยา,มหาพฤฒาราม,บางรัก,573/5
บางมดพัฒนา,ทำผลิตภัณฑ์พลาสติก เช่น ส้นรองเท้า,5.0,10100400425332,1366.6,5000000,7163,3-53(7)-4/33,7163,5307300433.0,,นายประเสริฐ เอื้อเฟื้อเลิศสกุล,15,กรุงเทพมหานคร,พระรามที่ 2,บางมด,ทุ่งครุ,24/24
พหลโยธิน 55/1,ทำเครื่องเรือนจากไม้,,10100005525270,6.83,1050000,7164,3-37-55/27,7164,3700305527.0,5511367.0,ห้างหุ้นส่วนจำกัด ทีค แอนด์ ไพน์ เดคอร์,12,กรุงเทพมหานคร,,อนุสาวรีย์,บางเขน,"11,9"
-,ทำเครื่องมือเครื่องใช้ ชิ้นส่วนหรืออุปกรณ์สำหรับรถยนต์และรถจักรยานยนต์จากพลาสติก,1.0,10100100925417,2166.47,42078824,7165,3-53(1)-9/41,7165,5301300941.0,02-9918720-1,บริษัท ซุปเปอร์ ซัน อินดรัสรี จำกัด,95,กรุงเทพมหานคร,-,สายไหม,สายไหม ,45/99
สำนักสงฆ์,รับทำประตูหน้าต่างเหล็กดัด,10.0,10100301125403,70.37,4477000,7166,3-63(2)-11/40,7166,6302301140.0,,บริษัท บี.วี.บี.การช่าง จำกัด,8,กรุงเทพมหานคร,สุขาภิบาล 1,คลองกุ่ม,บึงกุ่ม,46/88
สุขาภิบาล 5,ถักเสื้อไหมพรม (จำนวนเครื่องถักด้วยแรงคน 70 เครื่อง),7.0,10100000225272,1.5,1950000,7167,3-24-2/27,7167,2400300227.0,,บริษัท สกายไลท์ เท็กไทล์ จำกัด,75,กรุงเทพมหานคร,รามอินทรา,ท่าแร้ง,บางเขน,95/1
สมเด็จพระเจ้าตากสิน 14,ทำขวดและจุกขวดด้วยพลาสติก,,10100300625411,84.4,20000,7168,3-53(4)-6/41,7168,5304300641.0,,ชนะกิจ,6,กรุงเทพมหานคร,สมเด็จพระเจ้าตากสิน,บุคคโล,ธนบุรี,73354356.0
สมเด็จพระเจ้าตากสิน 15,ทำผลิตภัณฑ์โลหะต่าง ๆ เช่น น๊อต สกรู,,10100400325383,147.5,7000000,7169,3-64(6)-3/38,7169,6406300338.0,4387322.0,บริษัท เอส ซี เค วิศวกรรม จำกัด,22,กรุงเทพมหานคร,สมเด็จพระเจ้าตากสิน,บุคคโล,ธนบุรี,399401403.0
เลียบคลองภาษีเจริญฝั่งเหนือ 14,ผลิตรองเท้ากีฬาและรองเท้าแฟชั่น,,101000125332,399.9,19000000,7170,ส3-33-1/33,7170,ส03300300133,,บริษัท แจแปน รับเบอร์ จำกัด,200,กรุงเทพมหานคร,,หนองแขม,หนองแขม,36.0
นำโชค 1,รับจ้างผลิตอะไหล่เครื่องจักรและเครื่องใช้โลหะ,11.0,10100300525405,68.38,4350000,7171,3-64(2)-5/40,7171,6402300540.0,,ห้างหุ้นส่วนจำกัด อยู่เจริญการช่าง,9,กรุงเทพมหานคร,เอกชัย,บางบอน,บางบอน,"45/95,96,97"
     -,ผลิตท่อระบายน้ำคอนกรีตเสริมเหล็ก เช่น ท่อปากระฆัง ลิ้นราง ท่อสี่เหลี่ยมขนาด ต่าง ๆ ฯลฯ,2.0,10100600325449,254.87,8000000,7172,3-58(1)-3/44,7172,5801300344.0,,บริษัท สยาม เอส แอล เพื่อการสร้างและธุรกิจ จำกัด,15,กรุงเทพมหานคร,ประชาอุทิศ,ทุ่งครุ,ทุ่งครุ,228/1
