ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
เสรีไทย,38/61-62,เสรีไทย 18,418.5,40000000,482,36,3-73-8/58,482,บริษัท ลีดเดอร์ พริ้นท์ แอนด์ ซัพพลาย จำกัด,ผลิตชิ้นส่วนเครื่องใช้ไฟฟ้าจากพลาสติก สติกเกอร์และสิ่งพิมพ์ต่างๆ,,10240,คลองกุ่ม,บึงกุ่ม,กรุงเทพมหานคร,4
นวมินทร์,97/216,โพธิ์แก้ว,12.5,300000,483,6,3-95(1)-21/58,483,บริษัท ไฮเวย์ เซอร์วิสคาร์ 2003 จำกัด,ซ่อมรถยนต์,02-9484228,10240,คลองกุ่ม,บึงกุ่ม,กรุงเทพมหานคร,6
ประชาราษฎร์สาย 1,"106,810,701,072",,47.5,8000000,484,6,3-34(2)-57/58,484,โรงกลึงไม้หลักชัย,ทำวงกบบานประตู-หน้าต่างไม้ ลูกตรงไม้ เสาไม้ ไม้คิ้ว ไม้บัว และบันได,,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,0
,45,สุขาภิบาล2ซอย31,20.71,117938000,485,32,น.84(1)-11/2558-ญอธ.,485,บริษัท ดีลูเช่ จิวเวลรี่ จำกัด,ผลิตเครื่องประดับกาย,02-7270186-89,10250,ดอกไม้,ประเวศ,กรุงเทพมหานคร,
เอกชัย,17/171,เอกชัย34,12.63,0,486,5,3-36(1)-50/56,486,บุญเหลือการช่าง,ทำโลงศพ,,10150,บางขุนเทียน,จอมทอง,กรุงเทพมหานคร,
จอมทอง,77/22,จอมทอง17(กลับสมบูรณ์),98,6000000,487,24,3-64(1)-14/57,487,บริษัท บางกอกแคนท์ จำกัด,ผลิตกระป๋องบรรจุภัณฑ์ขนาดต่างๆ,,10150,จอมทอง,จอมทอง,กรุงเทพมหานคร,1
สุขสวัสดิ์,41/131,สุขสวัสดิ์,149.5,2700000,488,9,3-64(13)-26/56,488,วงศ์พระรามเอ็นเตอร์ไพรส์,กลึงโลหะ,02-4769309,10150,จอมทอง,จอมทอง,กรุงเทพมหานคร,5
นาคนิวาส,8,นาคนิวาส 40 ,19,1650000,489,16,3-37-105/57,489,บริษัท พร้อมไพบูลย์ จำกัด,ทำเครื่องเรือนหรือเครื่องตกแต่งอาคารจากไม้ เช่น โต๊ะหมู่บูชา หิ้งพระ,02-5381582,10230,ลาดพร้าว,ลาดพร้าว,กรุงเทพมหานคร,
เพชรเกษม,229,เพชรเกษม 37,305.25,2300000,490,6,3-68-22/57,490,โรงงานกั้นกี่,ผลิตเครื่องนึ่งก๋วยเตี๋ยว,,10160,บางหว้า,ภาษีเจริญ,กรุงเทพมหานคร,
,"251,253",สมเด็จพระเจ้าตากสิน 4,53.5,3100000,491,7,3-87(3)-1/58,491,ประเสริฐการช่าง,ทำเครื่องประดับจากทองเหลือง,24657352,10600,บางยี่เรือ,ธนบุรี,กรุงเทพมหานคร,
พระราม 9 ,370/14,,100.25,20000000,492,32,3-95(1)-237/58,492,บริษัท คาร์แมกซ์ พระราม 9 จำกัด,ซ่อมรถยนต์,23192278,10310,บางกะปิ,ห้วยขวาง,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,33,เทียนทะเล 26 แยก 2,126,9223000,493,15,ข3-70-19/58,493,บริษัท สมชายอินดัสเตรียลสตีล 1999 จำกัด,แปรรูปโลหะ ผลิตอะไหล่พัดลม,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
พระราที่ 2,54/1,,124.93,23000000,494,25,3-95(1)-92/58,494,บริษัท นีโอ ออโต้บอดี้ จำกัด,ซ่อมและพ่นสีรถยนต์,02-415-0222,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,16/81,เทียนทะเล26,77.37,7400000,495,55,ข3-64(13)-44/58,495,บริษัท ศิริเอกลักษณ์ กรุ๊ป จำกัด,กลึง ไส กัด ปั๊มโลหะ ผลิตชิ้นส่วนรถยนต์ และเครื่องจักรกลการเกษตร,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,116/6,เทียนทะเล 24,100.5,55500000,496,28,3-40(2)-1/56,496,บริษัท สยามอิมพอร์ต มาร์เก็ตติ้ง จำกัด,การทำผลิตภัณฑ์ซึ่งมิใช่ภาชนะบรรจุจากเยื่อกระดาษ หรือกระดาษแข็ง,02-4539305-9,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,44/9,วัดประชาบำรุง,3113.6,270000000,497,7780,3-37-171/55,497,บริษัท ชำนิเฟอร์นิเจอร์ จำกัด,ทำเครื่องเรือนจากไม้ยางพารา,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,10
พระรามที่ 2,79/10,บางกะดี่,126.91,13600000,498,40,3-78(2)-8/57,498,บริษัท ซี แอนด์ เอส เซน จำกัด,ผลิตโซ่จักรยานยนต์,,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
,6,บางกระดี่ 4,40.57,10000000,499,8,3-46(2)-2/57,499,บริษัท ดาด้าฟาร์มาซูติคอล จำกัด,ผลิตยาแผนปัจจุบัน,,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
เทียนทะเล,-,เทียนทะเล24,93.5,7500000,500,15,3-64(13)-29/55,500,บุญเลิศการช่าง,กลึง เจาะ ค้วาน กัด ไส เจีนร  หรือเชื่มโลหะทั่วไป,,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
สาธุประดิษฐ์ ,697,สาธุประดิษฐ์ 34(พัฒนาการ1),233.5,600000,501,29,3-61-4/58,501,นางอรพิน นวลมณี,ทำกรรไกร,,10120,บางโพงพาง,ยานนาวา,กรุงเทพมหานคร,
เทอดไท,212,0,640.67,5500000,502,11,3-53(4)-45/56,502,บริษัท ตรีเทพวิจิตร อุตสาหกรรม จำกัด,ทำถุงพลาสติก,,10160,ปากคลองภาษีเจริญ,ภาษีเจริญ,กรุงเทพมหานคร,0
เพชรเกษม,146,108,159.5,1700000,503,30,3-37-136/57,503,นางกิตติยา เสริมพิศุทธิ์กุล,ทำครื่องเรือนจากไม้,,10160,หนองค้างพลู,หนองแขม,กรุงเทพมหานคร,
พหลโยธิน,45/2,พหลโยธิน 28,93.5,10000000,504,20,3-58(1)-146/56,504,ยูนิคอนคอนกรีตโปรดักส์,ทำผลิตภัณฑ์คอนกรีตและวัสดุก่อสร้าง,,10900,ลาดยาว,จตุจักร,กรุงเทพมหานคร,
อ่อนนุช,855,,46,232120000,505,9,3-95(1)-48/55,505,บริษัท ซูซูกิ มอเตอร์ (ประเทศไทย) จำกัด,ซ่อมรมยนต์,27275920,10250,ประเวศ,ประเวศ,กรุงเทพมหานคร,
ลาดพร้าว,โฉนดที่ดินเลขที่ 394,ลาดพร้าว 64,19.5,8000000,506,15,3-34(2)-206/55,506,บริษัท สยามดีไซน์ อินดัสตรี จำกัด,ทำวงกบ ขอบประตู ขอบหน้าต่าง บานหน้าต่าง บานประตูหรือส่วนประกอบที่ทำด้วยไม้,02-5303265-6,10310,วังทองหลาง,วังทองหลาง,กรุงเทพมหานคร,
