ถนน,เลขที่,ซอย,FID,แรงม้า,เงินทุนรวม,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
-,เลขที่ 17/1,-,20240005425523,98,10200000,1886,จ3-105-54/52ฉช,1635,ประดิษฐ์ค้าของเก่า,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย,15,24170,ดอนฉิมพลี,บางน้ำเปรี้ยว,ฉะเชิงเทรา,8
-,เลขที่ 133,-,10200105925543,174,4200000,1887,3-105-59/54ชบ,993,ประสารค้าของเก่า,095-5205906,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,10,20150,หนองปลาไหล,บางละมุง,ชลบุรี,8
พุทธรักษา,เลขที่ 268,เทศบาลแพรกษา 3/1,10110008925492,33.8,2000000,1888,3-105-89/49สป,192,ประเสริฐรุ่งเรืองพาณิชย์,08 1498 3380,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย และซ่อมหม้อแปลงไฟฟ้า,12,10280,แพรกษา,เมืองสมุทรปราการ,สมุทรปราการ,1
ทางหลวงสาย 3191,เลขที่ 41/3,,20210001225516,24,260000,1889,จ3-105-12/51รย,1380,ปลวกแดงค้าของเก่า,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,57,21140,ปลวกแดง,ปลวกแดง,ระยอง,4
มิตรโพธา,เลขที่ 175,-,20320019825510,10,1010000,1890,จ3-105-198/51สร,1826,ปองเจริญซื้อของเก่า,44569284,คัดแยกวัสดุที่ไม่ใช้แล้วเพื่อจำหน่าย,6,32170,หนองไผ่ล้อม,สำโรงทาบ,สุรินทร์,2
-,เลขที่ 5,-,10190001425575,0,1000000,1891,3-105-14/57สบ,785,ปิงแก้ว เมืองบุญ,087-1165535,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น กระดาษ อลูมิเนียม พลาสติก ทองเหลือง ทองแดง เหล็ก สแตนเลส ,7,18190,หนองโดน,หนองโดน,สระบุรี,4
 -,เลขที่ 218/1, -,10520012925488,182,5000000,1892,3-105-129/48ลป,1961,พงศ์ศิริ ออย,899550956,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) อัดเศษโลหะ บดย่อยพลาสติก นำน้ำมันที่ใช้แล้ว และตัวทำละลายที่ใช้แล้วมาผ่านกรรมวิธีทางอุตสาหกรรม เพื่อผลิตเป็นเชื้อเพลิงสังเคราะห์ หรือเชื้อเพลิงทดแทน,8,52130,เกาะคา,เกาะคา,ลำปาง,1
,เลขที่ 237,,10460001525587,435,14900000,1893,3-106-15/58กส,1905,พรชัยพืชผล,087-8533644,ตากกากมันสำปะหลังและทำมันเส้น,6,46180,นาบอน,คำม่วง,กาฬสินธุ์,2
สมเด็จ-กุฉินารายณ์ (2042),"เลขที่ โฉนดที่ดินเลขที่ 27834,27835",-,10460001625585,265,10600000,1894,3-106-16/58กส,1906,พรชัยพืชผล,,ตากกากมันสำปะหลัง,6,46150,สมเด็จ,สมเด็จ,กาฬสินธุ์,5
สายบางน้ำเปรี้ยว-บางขนาก,เลขที่ 27/6,,20240020325518,9,1000000,1895,จ3-105-203/51ฉช,1620,พรทวีทรัพย์,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย,7,24150,บางขนาก,บางน้ำเปรี้ยว,ฉะเชิงเทรา,6
-,เลขที่ โฉนดที่ดิน 733,-,10900008425539,114,20130000,1896,3-105-84/53สข,2369,พรเทพพระนาย,8999778810,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,10,90000,เกาะแต้ว,เมืองสงขลา,สงขลา,6
ชลประทาน-เลียบคลองคันพนัง,เลขที่ 139/5, -,10740103525480,83,4400000,1897,3-106-35/48สค,2244,พรมงคล,,นำน้ำมันใช้แล้วและตัวทำละลายใช้แล้ว มาผ่านกรรมวิธีทางอุตสาหกรรม เพื่อนำกลับมาใช้เป็นเชื้อเพลิงทดแทน ซ่อมและล้างถังบรรจุสารเคมีที่ใช้แล้ว,10,74120,สวนส้ม,บ้านแพ้ว,สมุทรสาคร,5
-,เลขที่ 136, -,10460003425497,0,1310000,1898,3-105-34/49กส,1899,พรรณทรัพย์,081-7036514,คัดแยกวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย เฉพาะเศษกระดาษ เศษพลาสติก เศษไม้ เศษโลหะ เศษยาง เศษแก้ว เศษผ้า เท่านั้น,52,46120,เว่อ,ยางตลาด,กาฬสินธุ์,6
,เลขที่ โฉนดที่ดินเลขที่ 16088,,20900021725517,127.5,1300000,1899,จ3-105-217/51สข,2383,พรศักดิ์ บุญกูล,081-9905932,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,2,90130,จะโหนง,จะนะ,สงขลา,2
สาย 331,เลขที่ 270/1,-,10240003625605,189,5200000,1900,3-105-36/60ฉช,1474,พลอยสวย,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,4,24120,เขาหินซ้อน,พนมสารคาม,ฉะเชิงเทรา,1
เมน 3,เลขที่ ,สนั่น,10120003925470,0,800000,1901,3-105-39/47นบ,353,พัฒนารีไซเคิล,,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),8,11140,บ้านใหม่,บางใหญ่,นนทบุรี,3
