ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
,"เลขที่ โฉนดที่ดินเลขที่ 96155, 96156, 96157, 96147",,114,17600000,1729,20,3-105-3/57สค,1729,บริษัท ซีโนไทย มารีน โปรดักส์ จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,บางหญ้าแพรก,เมืองสมุทรสาคร,สมุทรสาคร,4
วัดปากบ่อ,เลขที่ 51/12,นาใหม่,45,2100000,1730,10,3-105-33/54สค,1730,นายเสนอ รณหงษา,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,8
เศรษฐกิจ,เลขที่ 70,เทพกาญจนา,61,13000000,1731,15,3-105-33/57สค,1731,บริษัท สุขใส รีไซเคิล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,7
เลียบคลองสี่วาพาสวัสดิ์,เลขที่ 99/20,,80,6500000,1732,7,3-105-35/58สค,1732,นางสาวพลินี กล้าตลุมบอน,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,10150,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,1
,เลขที่ โฉนดเลขที่ 65994,,460,20000000,1733,6,3-105-36/58สค,1733,บริษัท มณีสยาม เปเปอร์ จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,73210,ท่าไม้,กระทุ่มแบน,สมุทรสาคร,5
-,เลขที่ โฉนดที่ดินเลขที่ 78074,-,72,22000000,1734,16,3-105-37/54สค,1734,บริษัท เมืองไทยสตีล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ไช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,9
เอกชัย,เลขที่ 33/80,ตลับทอง,67.5,2600000,1735,6,3-105-38/47สค,1735,นางสาวอารีรัตน์ กมลทอง,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ. 2541) และหลอมหล่อโลหะ,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,2
-,เลขที่ 15/15,-,86,26000000,1736,10,3-105-38/56สค,1736,นายอรรณพ เหลืองปฐมอร่าม,คัดแยกสิ่งปฏิฏุลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,9
เอกชัย,เลขที่ -,เชิดมหาชัย 2,210,30000000,1737,15,3-105-39/54สค,1737,บริษัท หลั่นเทียน เทคโนโลยี (ประเทศไทย) จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น เศษพลาสติก เศษเหล็ก เศษไม้ เศษกระดาษ,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,5
เศรษฐกิจ 1,เลขที่ 30/34,วัดนางสาว,38,11800000,1738,15,3-105-4/54สค,1738,เจริญโพลีเอสเตอร์,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74110,ท่าไม้,กระทุ่มแบน,สมุทรสาคร,7
เอกชัย,เลขที่ 89/28,เชิดมหาชัย 2,166,39000000,1739,15,3-105-40/54สค,1739,นายชัชวาลย์ เกิดเกียรติสุดา,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น เศษเหล็ก เศษทองแดง เศษทองเหลือง,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,5
เศรษฐกิจ,เลขที่ 18/58,-,80.5,1140000,1740,13,3-105-40/58สค,1740,บริษัท ไทยเม็ททอลพลาสติกส์ จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,5
เลียบคลองเทพกาญจนา,เลขที่ 93/10,-,20,27000000,1741,12,3-105-41/54สค,1741,บริษัท หง เหวิน จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย  เช่น สายไฟฟ้า,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,6
เศรษฐกิจ,เลขที่ 68,คลองมะเดื่อ 13,571.89,15200000,1742,20,3-105-43/49สค,1742,บริษัท พี.เอ็น.ที.สยาม พลาสติก จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย  ทำเม็ดพลาสติก  เกรดบี  ทำผลิตภัณฑ์พลาสติก,,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,4
พระรามที่ 2,เลขที่ -,วัดบ้านไร่เจริญผล,255.75,30500000,1743,10,3-105-45/53สค,1743,บริษัท เจทีเอส เมทัล สแครป เทรดดิ้ง จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น ทองเหลือง ทองแดง เหล็ก อลูมิเนียม เศษกระดาษ เศษพลาสติก อัดกระดาษ อัดโลหะ,,74000,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,5
-,เลขที่ 93/3,-,175,13000000,1744,15,3-105-46/53สค,1744,บริษัท เจทีเอส เมทัล สแครป เทรดดิ้ง จำกัด,คัดแยกวัสดุที่ใช้แล้วและเหลือใช้ที่ไม่เป็นของเสียอันตรายจากโรงงานอุตสาหกรรม เช่น พลาสติก กระดาษ ไม้ โลหะ,034 494037-8,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,2
