ถนน,เลขที่,ซอย,FID,เงินทุน,แรงม้า,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
บางขุนเทียน-ชายทะเล,"49,47,45,43",,10100000000000,5000000,70.52,6011,3-28(1)-18/43,6011,บริษัท วิคซี่อินเตอร์เนชั่นแนล จำกัด,28934433,ตัดเย็บเสื้อผ้าสำเร็จรูป,150,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
ทนุรัตน์,57,จันทน์ 16 แยก 14,10100400000000,5000000,315.47,6012,3-84(1)-16/49,6012,บริษัท ไทยอีลินี จำกัด,02-2132057,รับจ้างทำเครื่องประดับจากเงิน ทอง และทองเหลือง,195,10120,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,
พระรามที่ 2,99/218,พรมแดน,10100000000000,361468000,2484.83,6013,3-33-7/52,6013,บริษัท บิ๊กสตาร์ จำกัด,,ผลิตรองเท้าแตะ รองเท้าแฟชั้น รองเท้าอื่นๆ และชิ้นส่วนรองเท้า จากหนังสัตว์และวัสดุอื่นๆ,426,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,4
จอมทอง,120/62-63,จอมทอง 8,10101200000000,2020000,55.5,6014,3-64(9)-2/44,6014,รุ่งศิลป์การช่าง,02-4336408-10,ทำแบบพิมพ์โลหะ,5,10150,บางค้อ,จอมทอง,กรุงเทพมหานคร,
เชื้อเพลิง,54,พระยาพิเรนทร์,10100000000000,4000000,528.69,6015,3-28(1)-59/29,6015,บริษัท ขวานทองการทอ จำกัด,02-2499554-60,ตัดเย็บเสื้อผ้าสำเร็จรูป จำนวนจักรเย็บผ้า 221 เครื่อง และเครื่องถักผ้ายืด 13 เครื่อง,29,10120,ทุ่งมหาเมฆ,สาทร,กรุงเทพมหานคร,
บรมราชชนนี ,"734,736,738",,100000000000,19100000,153.32,6016,ส3-84(1)-1/30กท,6016,บริษัท นิด้าแฟคตอรี่ จำกัด,24342166,การทำเครื่องประดับกาย,194,10700,บางบำหรุ,บางพลัด,กรุงเทพมหานคร,
,"78,76",เอกชัย 94 แยก 5,10100000000000,4700000,86.5,6017,3-64(13)-16/37,6017,บริษัท แชมป์ สเตนเลส จำกัด,,รับจ้างกลึงโลหะทั่วไป,15,10150,บางบอนเหนือ,บางบอน,กรุงเทพมหานคร,
เพชรเกษม,28-ก.ค.,เพชรเกษม 112,10100400000000,13500000,584.71,6018,3-63(2)-4/29,6018,บริษัท งามธนวงศ์ จำกัด,4201819-20,ทำประตูเหล็กยืด หน้าต่างเหล็กดัด ไม้ถูพื้นจากอลูมิเนียม ลวดตาข่ายและม่านเหล็กบังตา,53,10160,หนองค้างพลู,หนองแขม,กรุงเทพมหานคร,2
กำนันแม้น,44/63-66,,100001000000,33400000,128.5,6019,ศ3-34(1)-8/35,6019,บริษัท แอล วาย ผลิตภัณฑ์ไม้ จำกัด,,กลึงไม้ ฉลุลายไม้ ไส-ซอยไม้ ทำไม้พื้น ไม้บัว ไม้คิ้ว,25,10150,บางขุนเทียน,จอมทอง,กรุงเทพมหานคร,6
ประชาราษฎร์สาย 1,"106,810,701,072",,10100000000000,8000000,47.5,6020,3-34(2)-57/58,6020,โรงกลึงไม้หลักชัย,,ทำวงกบบานประตู-หน้าต่างไม้ ลูกตรงไม้ เสาไม้ ไม้คิ้ว ไม้บัว และบันได,6,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,0
สุวินทวงศ์,48,-,10103300000000,43100000,356,6021,3-101-1/40,6021,บริษัท ซีพีเอฟ (ประเทศไทย) จำกัด (มหาชน),989-4050-62,"บำบัดน้ำทิ้งรวมได้ 4,000 ลูกบาศก์เมตร/วัน",10,10510,แสนแสบ,มีนบุรี,กรุงเทพมหานคร,9
,40,ประชาอุทิศ 16,10100400000000,120000,43.6,6022,3-64(10)-5/31,6022,นางอำนวย ทองมิ่ง,24277678,"ชุบโลหะ ได้ปีละ 30,000 ชิ้น",8,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,
รามอินทรา,465,,10100000000000,37720000,37.9,6023,3-95(1)-52/36,6023,บริษัท ออโต้ แกลเลอรี่ บี มอร์ จำกัด,02-5095739-40,ซ่อมรถยนต์,15,10230,คันนายาว,คันนายาว,กรุงเทพมหานคร,
,14,แสมดำ 17,10102500000000,14000000,172,6024,3-74(3)-1/40,6024,ห้างหุ้นส่วนจำกัดไทยสตีลอีเล็คตริค อินดัสตรี,,ทำท่อและอุปกรณ์ร้อยสายไฟฟ้า,53,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
พหลโยธิน,151/16,พหลโยธิน34,10100000000000,80600000,91.15,6025,3-24-7/41,6025,บริษัท ไทเกรส คอร์ด จำกัด,02-5615011-4,ถักผ้ายืดและถักเชือก,73,10900,ลาดยาว,จตุจักร,กรุงเทพมหานคร,
สุขสวัสดิ์,726,สุขสวัสดิ์ 5,10100000000000,14000000,87.59,6026,3-28(1)-17/38,6026,ห้างหุ้นส่วนจำกัด อุตสาหกรรมผ้านวมไทย,4761747,ทำผ้านวมผ้าปูเตียงฯลฯ,53,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,11
เชื่อมสัมพันธ์,9,,10100000000000,29000000,363.6,6027,3-53(1)-69/35,6027,บริษัท โปร เอคเซล จำกัด,02-9881123-5,ทำกล่องบรรจุเครื่องประดับจากพลาสติก,140,10530,โคกแฝด,หนองจอก,กรุงเทพมหานคร,6
กรุงเทพกรีฑา,202/1,บี 1,10100200000000,6080000,114,6028,3-61-6/23,6028,ชาญชัยการช่าง,3682913,"ผลิตเครื่องตัดด้วยเหล็ก เช่น เครื่องหั่นหมู, เนื้อ ประมาณปีละ 500 เครื่อง",18,10240,สะพานสูง,สะพานสูง,กรุงเทพมหานคร,8
-,139,พระรามที่ 2 ซอย 54 แยก 4,10101100000000,11000000,255.01,6029,3-67(2)-2/32,6029,บริษัท เค.ซี.เอส.อะเบรซีฟ จำกัด,,ทำอุปกรณ์-ชิ้นส่วนของเครื่องตัดโลหะ เช่น แผ่นตัด,15,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,0
ประชาชื่น,698,เพิ่มทรัพย์,10100200000000,50000,85,6030,3-70-9/16,6030,ห้างหุ้นส่วนจำกัด ทวีเกียรติโลหะการ,02-5859479,ทำและซ่อมส่วนประกอบรถแทรคเตอร์ ทำอะไหล่รถยนต์และอะไหล่เครื่องเจาะน้ำบาดาล,9,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
บางนา-ตราด,1055, -,10100000000000,2200000,22.4,6031,3-95(1)-26/46,6031,บริษัท สยามนิสสันเซลส์ จำกัด,0 2743 1559-60,ซ่อมรถยนต์,10,10260,บางนา,บางนา,กรุงเทพมหานคร,12
อนามัยงามเจริญ,64/2,,100100000000,16200000,290,6032,ศ3-36(1)-3/39,6032,นายวิบูลย์ นาคจรูญ,,ทำไม้แขวนเสื้อไม้หนีบผ้าหลอดพลาสติก,11,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
สาธุประดิษฐ์,1-ก.พ.,อร่ามดวงอุทิศ,10100100000000,14000000,195.73,6033,3-77(1)-9/59,6033,บริษัท โลหศิลป์เอนจิเนียริ่ง จำกัด,26741455,ทำอ่างล้างชามด้วยโลหะ ชิ้นส่วนกะบะรถบรรทุกและพับเหล็กรูปต่างๆ,29,10120,บางโพงพาง,ยานนาวา,กรุงเทพมหานคร,
ประชาราษฎร์สาย 1,813,วัดอนัมนิกายาราม,100700000000,1300000,188,6034,ศ3-34(1)-1/36,6034,นายธวัชชัย นิพนธ์วัฒนกุล,,เลื่อยไม้,25,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
