ประเภทกฎหมาย,ประเภทรถ,จังหวัด,ประเภทเชื้อเพลิง,จำนวนรถ
รถยนต์,รย. 12 รถจักรยานยนต์,อุตรดิตถ์,เบนซิน-ไฟฟ้า,34
รถยนต์,รย. 12 รถจักรยานยนต์,อุตรดิตถ์,ไฟฟ้า,346
รถยนต์,รย. 12 รถจักรยานยนต์,อุตรดิตถ์,ไม่ระบุ,1
รถยนต์,รย. 12 รถจักรยานยนต์,อุทัยธานี,เบนซิน,109086
รถยนต์,รย. 12 รถจักรยานยนต์,อุทัยธานี,เบนซิน-ไฟฟ้า,30
รถยนต์,รย. 12 รถจักรยานยนต์,อุทัยธานี,ไฟฟ้า,122
รถยนต์,รย. 12 รถจักรยานยนต์,อุบลราชธานี,ดีเซล,4
รถยนต์,รย. 12 รถจักรยานยนต์,อุบลราชธานี,เบนซิน,436720
รถยนต์,รย. 12 รถจักรยานยนต์,อุบลราชธานี,เบนซิน-ไฟฟ้า,54
รถยนต์,รย. 12 รถจักรยานยนต์,อุบลราชธานี,ไฟฟ้า,616
รถยนต์,รย. 12 รถจักรยานยนต์,อุบลราชธานี,ไม่ระบุ,1
รถยนต์,รย. 13 รถแทร็กเตอร์,กระบี่,ดีเซล,500
รถยนต์,รย. 13 รถแทร็กเตอร์,กระบี่,ไม่ระบุ,2
รถยนต์,รย. 13 รถแทร็กเตอร์,กรุงเทพมหานคร,แก๊ส LPG,1
รถยนต์,รย. 13 รถแทร็กเตอร์,กรุงเทพมหานคร,แก๊ส LPG +เบนซิน,1
รถยนต์,รย. 13 รถแทร็กเตอร์,กรุงเทพมหานคร,ดีเซล,131976
รถยนต์,รย. 13 รถแทร็กเตอร์,กรุงเทพมหานคร,เบนซิน,23
รถยนต์,รย. 13 รถแทร็กเตอร์,กรุงเทพมหานคร,ไฟฟ้า,13
รถยนต์,รย. 13 รถแทร็กเตอร์,กรุงเทพมหานคร,ไม่ใช้เชื้อเพลิง,1494
รถยนต์,รย. 13 รถแทร็กเตอร์,กรุงเทพมหานคร,ไม่ระบุ,91
รถยนต์,รย. 13 รถแทร็กเตอร์,กาญจนบุรี,ดีเซล,5653
รถยนต์,รย. 13 รถแทร็กเตอร์,กาญจนบุรี,เบนซิน,24
รถยนต์,รย. 13 รถแทร็กเตอร์,กาญจนบุรี,ไม่ใช้เชื้อเพลิง,4
รถยนต์,รย. 13 รถแทร็กเตอร์,กาญจนบุรี,ไม่ระบุ,8
รถยนต์,รย. 13 รถแทร็กเตอร์,กาฬสินธุ์,ดีเซล,11788
รถยนต์,รย. 13 รถแทร็กเตอร์,กาฬสินธุ์,เบนซิน,2
รถยนต์,รย. 13 รถแทร็กเตอร์,กาฬสินธุ์,ไม่ใช้เชื้อเพลิง,1
รถยนต์,รย. 13 รถแทร็กเตอร์,กำแพงเพชร,ดีเซล,18258
รถยนต์,รย. 13 รถแทร็กเตอร์,กำแพงเพชร,เบนซิน,24
รถยนต์,รย. 13 รถแทร็กเตอร์,กำแพงเพชร,ไม่ใช้เชื้อเพลิง,80
รถยนต์,รย. 13 รถแทร็กเตอร์,กำแพงเพชร,ไม่ระบุ,5
รถยนต์,รย. 13 รถแทร็กเตอร์,ขอนแก่น,ดีเซล,16722
รถยนต์,รย. 13 รถแทร็กเตอร์,ขอนแก่น,เบนซิน,6
รถยนต์,รย. 13 รถแทร็กเตอร์,ขอนแก่น,ไม่ใช้เชื้อเพลิง,3
รถยนต์,รย. 13 รถแทร็กเตอร์,จันทบุรี,ดีเซล,3855
รถยนต์,รย. 13 รถแทร็กเตอร์,จันทบุรี,เบนซิน,2
รถยนต์,รย. 13 รถแทร็กเตอร์,จันทบุรี,ไม่ใช้เชื้อเพลิง,17
รถยนต์,รย. 13 รถแทร็กเตอร์,จันทบุรี,ไม่ระบุ,4
รถยนต์,รย. 13 รถแทร็กเตอร์,ฉะเชิงเทรา,ดีเซล,2924
รถยนต์,รย. 13 รถแทร็กเตอร์,ฉะเชิงเทรา,เบนซิน,4
รถยนต์,รย. 13 รถแทร็กเตอร์,ฉะเชิงเทรา,ไม่ใช้เชื้อเพลิง,23
รถยนต์,รย. 13 รถแทร็กเตอร์,ฉะเชิงเทรา,ไม่ระบุ,5
รถยนต์,รย. 13 รถแทร็กเตอร์,ชลบุรี,แก๊ส LPG,1
รถยนต์,รย. 13 รถแทร็กเตอร์,ชลบุรี,ดีเซล,6450
รถยนต์,รย. 13 รถแทร็กเตอร์,ชลบุรี,เบนซิน,25
รถยนต์,รย. 13 รถแทร็กเตอร์,ชลบุรี,ไม่ใช้เชื้อเพลิง,4
รถยนต์,รย. 13 รถแทร็กเตอร์,ชลบุรี,ไม่ระบุ,12
รถยนต์,รย. 13 รถแทร็กเตอร์,ชัยนาท,ดีเซล,4829
รถยนต์,รย. 13 รถแทร็กเตอร์,ชัยนาท,เบนซิน,11
รถยนต์,รย. 13 รถแทร็กเตอร์,ชัยนาท,ไม่ใช้เชื้อเพลิง,11
รถยนต์,รย. 13 รถแทร็กเตอร์,ชัยนาท,ไม่ระบุ,3
รถยนต์,รย. 13 รถแทร็กเตอร์,ชัยภูมิ,แก๊ส LPG,1
รถยนต์,รย. 13 รถแทร็กเตอร์,ชัยภูมิ,ดีเซล,21220
รถยนต์,รย. 13 รถแทร็กเตอร์,ชัยภูมิ,เบนซิน,2
รถยนต์,รย. 13 รถแทร็กเตอร์,ชัยภูมิ,ไม่ใช้เชื้อเพลิง,2
รถยนต์,รย. 13 รถแทร็กเตอร์,ชุมพร,ดีเซล,1471
รถยนต์,รย. 13 รถแทร็กเตอร์,ชุมพร,เบนซิน,1
รถยนต์,รย. 13 รถแทร็กเตอร์,เชียงราย,ดีเซล,7865
รถยนต์,รย. 13 รถแทร็กเตอร์,เชียงราย,เบนซิน,6
รถยนต์,รย. 13 รถแทร็กเตอร์,เชียงราย,ไม่ใช้เชื้อเพลิง,9
รถยนต์,รย. 13 รถแทร็กเตอร์,เชียงราย,ไม่ระบุ,4
รถยนต์,รย. 13 รถแทร็กเตอร์,เชียงใหม่,แก๊ส LPG,1
รถยนต์,รย. 13 รถแทร็กเตอร์,เชียงใหม่,ดีเซล,4451
รถยนต์,รย. 13 รถแทร็กเตอร์,เชียงใหม่,เบนซิน,4
รถยนต์,รย. 13 รถแทร็กเตอร์,เชียงใหม่,ไฟฟ้า,15
รถยนต์,รย. 13 รถแทร็กเตอร์,เชียงใหม่,ไม่ใช้เชื้อเพลิง,2
รถยนต์,รย. 13 รถแทร็กเตอร์,ตรัง,ดีเซล,801
รถยนต์,รย. 13 รถแทร็กเตอร์,ตรัง,ไม่ใช้เชื้อเพลิง,2
รถยนต์,รย. 13 รถแทร็กเตอร์,ตราด,ดีเซล,368
